president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,1/9/2018,9/15/2017,9/19/2017,Ipsos,A-,1557,a,.1939635,0,39,54.8,39.11665,53.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50239,78943,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,42,56,37.28405,55.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50225,78923,9/20/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/15/2017,9/21/2017,SurveyMonkey,C-,9061,a,.3457935,0,45,53,43.12321,51.38951,"","",https://drive.google.com/file/d/0BztOs71zt1WpM19EY0ZCalBMRWM/view,50235,78938,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/19/2017,Gallup,B-,1500,a,.1364701,0,39,55,40.20522,53.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50229,78931,9/20/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/16/2017,9/20/2017,Ipsos,A-,1626,a,.1997022,0,38.2,55.9,38.31665,54.84935,"",T,http://polling.reuters.com/#poll/CP3_2/,50238,78942,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/19/2017,YouGov,B,1500,a,.7795165,0,39,49,39.62014,51.45174,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pg2ybma1jb/econTabReport.pdf,50226,78924,9/20/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/18/2017,9/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,43,55,38.28405,54.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50230,78932,9/21/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/20/2017,American Research Group,C+,1100,a,1.095273,0,35,59,36.69047,56.75692,"","",http://americanresearchgroup.com/economy/,50240,78947,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/18/2017,9/20/2017,Gallup,B-,1500,a,.1364701,0,37,56,38.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50232,78935,9/21/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/21/2017,Ipsos,A-,1625,a,.1967771,0,38.3,56.4,38.41665,55.34935,"",T,http://polling.reuters.com/#poll/CP3_2/,50237,78941,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/20/2017,CNN/SSRS,"",1053,a,1.246154,0,40,55,40.49096,54.44168,"","",http://i2.cdn.turner.com/cnn/2017/images/09/21/trumpapprovalpoll.pdf,50233,78936,9/21/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/17/2017,9/20/2017,Harris Interactive,C-,2177,rv,1.084146,0,45,55,41.82183,54.43332,"","",http://harvardharrispoll.com/wp-content/uploads/2017/09/HHP-September-Wave_Topline-Memo_No-Banners_Registered-Voters.pdf,50247,78957,9/25/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/18/2017,9/22/2017,Ipsos,A-,1660,a,.1981808,0,38.3,56,38.41665,54.94934,"",T,http://polling.reuters.com/#poll/CP3_2/,50255,78969,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/19/2017,9/21/2017,Gallup,B-,1500,a,.1364701,0,38,56,39.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50236,78940,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/19/2017,9/20/2017,Lucid,"",1301,a,.6314762,0,38.21,48.66,39.8854,51.39648,"","",https://docs.google.com/spreadsheets/d/17Hc0loE6wXtGEWShWsC7X2xG1adogmfzYpb21KkPkV0/edit#gid=652311423,50307,79042,10/10/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/18/2017,9/21/2017,ABC News/Washington Post,A+,1002,a,1.908439,0,39,57,39.53203,55.87739,"","",https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/09/24/National-Politics/Polling/question_19252.xml?uuid=2UuPTqDcEeeyp7xwtvmAiQ,50242,78949,9/24/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/19/2017,9/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,43,55,38.28405,54.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50244,78954,9/25/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/20/2017,9/21/2017,Public Policy Polling,B+,638,rv,.8118659,0,42,54,41.14589,54.44481,"","",http://www.savemycare.org/wp-content/uploads/2017/09/NationalResults.pdf,50234,78937,9/22/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/19/2017,9/23/2017,Ipsos,A-,1667,a,.1962146,0,38.6,55.2,38.71664,54.14935,"",T,http://polling.reuters.com/#poll/CP3_2/,50254,78968,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/20/2017,9/22/2017,Gallup,B-,1500,a,.1364701,0,37,56,38.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50241,78948,9/23/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/20/2017,9/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,44,54,39.28405,53.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50245,78955,9/25/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/20/2017,9/24/2017,Ipsos,A-,1643,a,.1907312,0,37.8,56.3,37.91665,55.24934,"",T,http://polling.reuters.com/#poll/CP3_2/,50253,78967,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/21/2017,9/23/2017,Gallup,B-,1500,a,.1364701,0,40,54,41.20522,52.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50243,78953,9/24/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/15/2017,9/30/2017,Cards Against Humanity/Survey Sampling International,"",1000,a,.9310151,0,36,48,36.97578,50.89889,"","",https://thepulseofthenation.com/downloads/201709-CAH_PulseOfTheNation_Crosstabs.pdf,50764,80168,1/8/2018,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/21/2017,9/24/2017,CBS News,A-,1202,a,1.837255,0,35,55,36.10009,54.78407,"","",https://docs.cbsnews.com/20/toplines-cbs-pm-poll-9-25-17.pdf,50249,78959,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/22/2017,9/24/2017,Morning Consult,"",1987,rv,.5678931,0,43,54,39.11465,57.09898,"","",http://www.politico.com/f/?id=0000015e-c003-d73c-a1fe-f8176aed0000,50261,78978,9/28/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/21/2017,9/25/2017,Ipsos,A-,1663,a,.1904621,0,38.4,55.6,38.51665,54.54934,"",T,http://polling.reuters.com/#poll/CP3_2/,50252,78966,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/21/2017,9/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,42,56,37.28405,55.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50250,78960,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/22/2017,9/24/2017,Gallup,B-,1500,a,.1364701,0,39,54,40.20522,52.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50246,78956,9/25/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/22/2017,9/26/2017,Ipsos,A-,3439,a,.3887787,0,37.7,56.7,37.81665,55.64935,"",T,http://polling.reuters.com/#poll/CP3_2/,50268,78987,9/29/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/23/2017,9/25/2017,Gallup,B-,1500,a,.1364701,0,39,56,40.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50251,78961,9/26/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/22/2017,9/25/2017,Public Policy Polling,B+,865,rv,1.086661,0,42,53,41.14589,53.44481,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_92817.pdf,50264,78982,9/28/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/21/2017,9/26/2017,Quinnipiac University,A-,1412,rv,1.870724,0,36,57,37.80727,55.45599,"","",https://poll.qu.edu/images/polling/us/us09272017_Uphy49k.pdf/,50259,78975,9/27/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/24/2017,9/26/2017,YouGov,B,1500,a,.8461112,0,37,53,37.62014,55.45174,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qok43jc8xn/econTabReport.pdf,50257,78971,9/27/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/23/2017,9/27/2017,Ipsos,A-,3443,a,.3863373,0,37.5,57.1,37.61665,56.04934,"",T,http://polling.reuters.com/#poll/CP3_2/,50267,78986,9/29/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/22/2017,9/28/2017,SurveyMonkey,C-,16683,a,.5593396,0,40,57,38.12321,55.38951,"","",https://drive.google.com/file/d/0BztOs71zt1WpTmZtaHBkbnNTVGM/view,50270,78992,9/29/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/24/2017,9/26/2017,Fox News,A,1017,rv,1.732719,0,42,53,40.8255,54.00721,"","",https://www.foxnews.com/politics/interactive/2017/09/27/fox-news-poll-september-27-2017.html,50260,78977,9/27/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/24/2017,9/26/2017,Gallup,B-,1500,a,.1364701,0,37,58,38.20522,56.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50258,78974,9/27/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/24/2017,9/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,43,56,38.28405,55.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50256,78970,9/27/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/25/2017,9/27/2017,Gallup,B-,1500,a,.1364701,0,36,59,37.20522,57.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50263,78981,9/28/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/24/2017,9/28/2017,Ipsos,A-,3456,a,.3869777,0,38.1,56.7,38.21664,55.64935,"",T,http://polling.reuters.com/#poll/CP3_2/,50266,78985,9/29/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/25/2017,9/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,43,56,38.28405,55.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50262,78980,9/28/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/25/2017,9/27/2017,Marist College,A,1105,a,1.877511,0,37,54,37.88005,55.15982,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us170925_PBS/PBS_NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Trump_September%202017.pdf#page=3,50285,79015,10/4/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/26/2017,9/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,45,54,40.28405,53.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50265,78984,9/29/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/26/2017,9/28/2017,Gallup,B-,1500,a,.1364701,0,37,59,38.20522,57.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50269,78991,9/29/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/26/2017,9/27/2017,Lucid,"",1221,a,.5759094,0,34.57,52.77,36.2454,55.50648,"","",https://docs.google.com/spreadsheets/d/14_slK2mca2KhZLhFUVeQeVtfOq6HgBdiFcB1bbDfFS4/edit?usp=sharing,50306,79041,10/10/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/25/2017,9/29/2017,Ipsos,A-,3568,a,.4007899,0,38.3,56.8,38.41665,55.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50280,79007,10/3/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/26/2017,9/28/2017,CNN/SSRS,"",1037,a,1.184789,0,37,56,37.49096,55.44168,"","",http://i2.cdn.turner.com/cnn/2017/images/09/29/rel9.-.nfl.and.trump.pdf,50289,79020,10/5/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/26/2017,9/30/2017,Ipsos,A-,3551,a,.4025667,0,37.9,57.4,38.01665,56.34935,"",T,http://polling.reuters.com/#poll/CP3_2/,50279,79006,10/3/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/27/2017,9/29/2017,Gallup,B-,1500,a,.1364701,0,37,58,38.20522,56.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50271,78994,9/30/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/27/2017,10/1/2017,Suffolk University,B+,1000,rv,1.41068,0,37.7,55.9,37.03728,56.84375,"","",http://www.suffolk.edu/documents/SUPRC/10_5_2017_tables.pdf,50287,79018,10/5/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/27/2017,10/1/2017,Ipsos,A-,1728,a,.1989185,0,38.6,57,38.71664,55.94934,"",T,http://polling.reuters.com/#poll/CP3_2/,50278,79005,10/3/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/27/2017,10/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,42,57,37.28405,56.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50273,78996,10/2/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/28/2017,9/30/2017,Gallup,B-,1500,a,.1364701,0,38,57,39.20522,55.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50272,78995,10/1/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/28/2017,10/2/2017,Ipsos,A-,1706,a,.1995169,0,39,56.8,39.11665,55.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50277,79004,10/3/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/28/2017,10/2/2017,National Opinion Research Center,"",1150,a,1.339724,0,32,67,33.60513,62.79362,"","",http://www.apnorc.org/PDFs/AP-NORC%20September%202017/AP%20Custom%20Poll%20Topline%20SEPTEMBER_presidency.pdf,50297,79032,10/6/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/29/2017,10/1/2017,Gallup,B-,1500,a,.1364701,0,37,57,38.20522,55.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50274,78997,10/2/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/28/2017,10/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,42,57,37.28405,56.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50275,78998,10/3/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/29/2017,10/1/2017,Morning Consult,"",1992,rv,.6026357,0,45,52,41.11465,55.09898,"","",https://morningconsult.com/wp-content/uploads/2017/04/170923_topline_Politico_v1_AP-2.pdf,50283,79012,10/4/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/30/2017,10/2/2017,Gallup,B-,1500,a,.1364701,0,38,57,39.20522,55.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50276,78999,10/3/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/29/2017,10/3/2017,Ipsos,A-,1661,a,.1974393,0,37.3,57.8,37.41665,56.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50296,79031,10/6/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/1/2017,10/3/2017,YouGov,B,1500,a,.8652008,0,39,54,39.62014,56.45174,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x7ybkikwvr/econTabReport.pdf,50282,79009,10/4/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/1/2017,10/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,44,55,39.28405,54.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50281,79008,10/4/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/1/2017,10/3/2017,Gallup,B-,1500,a,.1364701,0,39,57,40.20522,55.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50284,79014,10/4/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/30/2017,10/4/2017,Ipsos,A-,1555,a,.1879474,0,36.4,58.4,36.51665,57.34935,"",T,http://polling.reuters.com/#poll/CP3_2/,50295,79030,10/6/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/29/2017,10/4/2017,SurveyMonkey,C-,15120,a,.4718593,0,41,57,39.12321,55.38951,"","",https://drive.google.com/file/d/0BztOs71zt1WpVDRiLWRDWnZrMHM/view,50291,79022,10/5/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/1/2017,10/5/2017,Ipsos,A-,1516,a,.18635,0,35.6,58.7,35.71664,57.64935,"",T,http://polling.reuters.com/#poll/CP3_2/,50294,79029,10/6/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/2/2017,10/4/2017,Gallup,B-,1500,a,.1364701,0,39,56,40.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50288,79019,10/5/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/2/2017,10/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,45,54,40.28405,53.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50286,79017,10/5/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/3/2017,10/5/2017,Gallup,B-,1500,a,.1364701,0,39,57,40.20522,55.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50293,79025,10/6/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/3/2017,10/4/2017,Lucid,"",1105,a,.5233816,0,36.2,51.62,37.8754,54.35648,"","",https://docs.google.com/spreadsheets/d/1DoH34Bf2DM5lYLVE6dpoXXgUz_ww2ZpfI6Ff9BQmYuI/edit#gid=46686678,50305,79040,10/10/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,9/29/2017,10/8/2017,IBD/TIPP,A-,887,a,1.465747,0,33,61,34.72202,59.65056,"","",http://www.investors.com/politics/trumps-tax-plan-gets-high-marks-as-his-approval-rating-stumbles-ibdtipp-poll/,50304,79039,10/10/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/3/2017,10/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,46,53,41.28405,52.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50292,79024,10/6/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/2/2017,10/6/2017,Ipsos,A-,1397,a,.1746577,0,36,58.8,36.11665,57.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50327,79073,10/13/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/4/2017,10/6/2017,Gallup,B-,1500,a,.1364701,0,39,56,40.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50299,79034,10/7/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/3/2017,10/7/2017,Ipsos,A-,1507,a,.1915598,0,35.2,59.3,35.31665,58.24934,"",T,http://polling.reuters.com/#poll/CP3_2/,50343,79099,10/17/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/7/2017,Gallup,B-,1500,a,.1364701,0,38,57,39.20522,55.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50300,79035,10/8/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/4/2017,10/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,44,55,39.28405,54.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50301,79036,10/9/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/4/2017,10/8/2017,Ipsos,A-,1523,a,.1963119,0,35.4,59.8,35.51665,58.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50342,79098,10/17/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/9/2017,Ipsos,A-,1529,a,.1992781,0,36,58.8,36.11665,57.74934,"",T,http://polling.reuters.com/#poll/CP3_2/,50341,79097,10/17/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/9/2017,Morning Consult,"",1996,rv,.6196015,0,42,53,38.11465,56.09898,"","",https://morningconsult.com/wp-content/uploads/2017/10/171004_crosstabs_Politico_v1_AP.pdf,50316,79055,10/11/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/6/2017,10/8/2017,Gallup,B-,1500,a,.1364701,0,37,56,38.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50302,79037,10/9/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,43,56,38.28405,55.80387,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50303,79038,10/10/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/10/2017,Quinnipiac University,A-,1482,rv,1.940026,0,38,56,39.80727,54.45599,"","",https://poll.qu.edu/images/polling/us/us10112017_Uhj87ke.pdf/,50317,79057,10/11/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/1/2017,10/15/2017,Cards Against Humanity/Survey Sampling International,"",1000,a,.9273211,0,36,52,36.97578,54.89889,"","",https://thepulseofthenation.com/downloads/201710-CAH_PulseOfTheNation_Crosstabs.pdf,50765,80169,1/8/2018,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/10/2017,Kaiser Family Foundation,"",1215,a,1.595527,0,38,58,38.54483,56.47478,"","",http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-October-2017,50330,79076,10/14/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/6/2017,10/10/2017,Ipsos,A-,1166,a,.1531177,0,36.9,58.6,37.01665,57.54934,"",T,http://polling.reuters.com/#poll/CP3_2/,50326,79072,10/13/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/7/2017,10/9/2017,Gallup,B-,1500,a,.1364701,0,36,58,37.20522,56.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50309,79044,10/10/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/5/2017,10/11/2017,SurveyMonkey,C-,16203,a,.502232,0,41,57,39.12321,55.38951,"","",https://drive.google.com/file/d/0BztOs71zt1WpM29BUW1JeHd3RkU/view,50321,79062,10/12/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/8/2017,10/10/2017,Gallup,B-,1500,a,.1364701,0,37,56,38.20522,54.07375,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50318,79059,10/11/2017,09:31:20  9 Jan 2018
Donald Trump,All polls,1/9/2018,10/7/2017,10/10/2017,YouGov,B,1500,a,.8747207,0,36,52,36.62014,54.45174,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zev5z2887d/econTabReport.pdf,50315,79051,10/11/2017,09:31:20  9 Jan 2018
